customer_id,customer_name,age,gender,city,state,region,customer_segment,registration_date
C00308,Priya Yadav,46.0,F,Chennai,Tamil Nadu,South India,Retail,2022-10-16
C00309,Sneha Rao,59.0,M,Pune,Maharashtra,West India,Retail,2024-10-18
C00310,Sneha Verma,47.0,M,Chennai,Tamil Nadu,South India,Retail,2023-04-10
C00311,Sunita Nair,30.0,F,Vijayawada,Andhra Pradesh,South India,Retail,2024-04-27
C00312,Sneha Shah,22.0,M,Faridabad,Haryana,North India,Retail,2024-01-05
C00313,Suresh Nair,49.0,F,Chennai,Tamil Nadu,South India,Retail,2024-05-07
C00314,Priya Gupta,61.0,F,Bengaluru,Karnataka,South India,Retail,2024-06-12
C00315,Suresh Bose,62.0,M,New Delhi,Delhi,North India,Retail,2023-11-13
C00316,Sneha Chopra,58.0,M,Bengaluru,Karnataka,South India,Retail,2024-02-11
C00317,Vikram Reddy,40.0,M,Noida,Uttar Pradesh,North India,Retail,2023-09-20
C00318,Bose Industries Pvt Ltd,,Company,Raipur,Chhattisgarh,Central India,Corporate,2023-10-05
C00319,Yadav Tech Pvt Ltd,,Company,Vijayawada,Andhra Pradesh,South India,Corporate,2022-03-28
C00320,Raj Kumar,54.0,F,Hyderabad,Telangana,South India,Retail,2024-01-31
C00321,Aarti Reddy,41.0,M,Kozhikode,Kerala,South India,Retail,2023-06-23
C00322,Menon College of Engg,,Company,Ludhiana,Punjab,North India,Education,2021-03-08
C00323,Kavita Bose,25.0,M,Margao,Goa,West India,Retail,2022-03-06
C00324,Arjun Iyer,21.0,F,Chandigarh,Punjab,North India,Retail,2023-12-27
C00325,Sunita Singh,35.0,M,Raipur,Chhattisgarh,Central India,Retail,2021-10-05
C00326,Rao International School,,Company,Cuttack,Odisha,East India,Education,2021-09-29
C00327,Sunita Nair,54.0,F,Panaji,Goa,West India,Retail,2024-07-09
C00328,Kavita Menon,65.0,F,Mumbai,Maharashtra,West India,Retail,2024-11-23
C00329,Menon College of Engg,,Company,Vijayawada,Andhra Pradesh,South India,Education,2021-07-10
C00330,Reddy Enterprises Pvt Ltd,,Company,Panaji,Goa,West India,Corporate,2023-05-30
C00331,Amit Singh,26.0,F,Jodhpur,Rajasthan,West India,Retail,2022-12-05
C00332,Rahul Bose,28.0,F,Panaji,Goa,West India,Retail,2023-07-24
C00333,Priya Shah,37.0,M,Vadodara,Gujarat,West India,Retail,2022-07-16
C00334,Pooja Bose,58.0,F,Hyderabad,Telangana,South India,Retail,2024-12-03
C00335,Pooja Joshi,22.0,M,Mumbai,Maharashtra,West India,Retail,2024-04-30
C00336,Priya Rao,45.0,M,Faridabad,Haryana,North India,Retail,2023-09-06
C00337,Suresh Gupta,41.0,F,Mumbai,Maharashtra,West India,Retail,2021-10-08
C00338,Kavita Reddy,18.0,M,Mumbai,Maharashtra,West India,Retail,2023-06-21
C00339,Neha Gupta,46.0,M,Noida,Uttar Pradesh,North India,Retail,2021-06-27
C00340,Pooja Das,45.0,F,Bengaluru,Karnataka,South India,Retail,2021-10-14
C00341,Anjali Reddy,62.0,M,Faridabad,Haryana,North India,Retail,2024-09-10
C00342,Suresh Kumar,21.0,M,Bengaluru,Karnataka,South India,Retail,2023-10-11
C00343,Vikram Nair,18.0,F,Mumbai,Maharashtra,West India,Retail,2022-10-11
C00344,Chopra Consulting Pvt Ltd,,Company,Chennai,Tamil Nadu,South India,Corporate,2021-12-20
C00345,Raj Yadav,20.0,M,Visakhapatnam,Andhra Pradesh,South India,Retail,2023-03-27
C00346,Aarti Iyer,43.0,M,Bengaluru,Karnataka,South India,Retail,2024-08-04
C00347,Ravi Nair,31.0,M,Chennai,Tamil Nadu,South India,Retail,2024-01-04
C00348,Pooja Patel,45.0,M,Mumbai,Maharashtra,West India,Retail,2021-04-29
C00349,Ministry of Education,,Company,New Delhi,Delhi,North India,Government,2024-09-09
C00350,Kavita Gupta,40.0,F,Mumbai,Maharashtra,West India,Retail,2021-12-08
C00351,Arjun Joshi,19.0,F,Kolkata,West Bengal,East India,Retail,2023-05-30
C00352,Riya Verma,50.0,F,Mumbai,Maharashtra,West India,Retail,2021-04-24
C00353,Raj Sharma,61.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2022-04-13
C00354,Sneha Singh,41.0,F,Bhubaneswar,Odisha,East India,Retail,2021-11-04
C00355,Arjun Patel,33.0,F,Guwahati,Assam,East India,Retail,2022-10-18
C00356,Priya Menon,51.0,M,New Delhi,Delhi,North India,Retail,2023-04-02
C00357,Menon Tech Pvt Ltd,,Company,Jaipur,Rajasthan,West India,Corporate,2024-02-07
C00358,Riya Reddy,33.0,F,Chennai,Tamil Nadu,South India,Retail,2023-01-25
C00359,Aarti Shah,44.0,M,Hyderabad,Telangana,South India,Retail,2022-04-23
C00360,Neha Reddy,18.0,F,Nashik,Maharashtra,West India,Retail,2022-09-22
C00361,Amit Rao,27.0,F,Varanasi,Uttar Pradesh,North India,Retail,2021-07-10
C00362,Kumar Global Pvt Ltd,,Company,Chennai,Tamil Nadu,South India,Corporate,2021-06-23
C00363,Vikram Rao,21.0,F,Pune,Maharashtra,West India,Retail,2024-09-18
C00364,Deepak Das,65.0,F,Dibrugarh,Assam,East India,Retail,2022-10-14
C00365,Neha Verma,55.0,M,Cuttack,Odisha,East India,Retail,2021-11-15
C00366,Deepak Das,31.0,F,Vijayawada,Andhra Pradesh,South India,Retail,2022-09-24
C00367,Singh Systems Pvt Ltd,,Company,Faridabad,Haryana,North India,Corporate,2024-11-28
C00368,Nair Global Pvt Ltd,,Company,Vijayawada,Andhra Pradesh,South India,Corporate,2022-12-30
C00369,Aarti Rao,43.0,F,Hyderabad,Telangana,South India,Retail,2024-02-13
C00370,Karan Nair,21.0,M,Ludhiana,Punjab,North India,Retail,2021-09-25
C00371,Priya Reddy,34.0,M,Pune,Maharashtra,West India,Retail,2021-02-14
C00372,Kumar Tech Pvt Ltd,,Company,Hyderabad,Telangana,South India,Corporate,2022-11-11
C00373,Transport Dept,,Company,Kanpur,Uttar Pradesh,North India,Government,2023-03-20
C00374,Deepak Gupta,29.0,F,Ahmedabad,Gujarat,West India,Retail,2022-07-28
C00375,Riya Singh,49.0,F,Ahmedabad,Gujarat,West India,Retail,2024-02-02
C00376,Aarti Sharma,51.0,M,Bengaluru,Karnataka,South India,Retail,2024-07-15
C00377,Shah Academy,,Company,Jodhpur,Rajasthan,West India,Education,2023-09-20
C00378,Arjun Singh,56.0,M,Hyderabad,Telangana,South India,Retail,2021-03-02
C00379,Verma Tech Pvt Ltd,,Company,Chennai,Tamil Nadu,South India,Corporate,2022-04-22
C00380,Sneha Verma,32.0,F,New Delhi,Delhi,North India,Retail,2022-12-28
C00381,Vikram Reddy,19.0,F,Madurai,Tamil Nadu,South India,Retail,2024-03-08
C00382,Chopra Tech Pvt Ltd,,Company,Margao,Goa,West India,Corporate,2021-12-26
C00383,Karan Gupta,48.0,M,Ludhiana,Punjab,North India,Retail,2022-11-11
C00384,Raj Shah,27.0,M,Gurugram,Haryana,North India,Retail,2021-08-16
C00385,Yadav College of Engg,,Company,Bengaluru,Karnataka,South India,Education,2022-11-21
C00386,Aarti Shah,49.0,F,Kanpur,Uttar Pradesh,North India,Retail,2021-12-23
C00387,Sneha Sharma,64.0,F,Hyderabad,Telangana,South India,Retail,2021-09-18
C00388,Dept of Health,,Company,Dibrugarh,Assam,East India,Government,2024-03-08
C00389,Vikram Jain,54.0,M,Kochi,Kerala,South India,Retail,2023-10-14
C00390,Rahul Das,23.0,F,Gurugram,Haryana,North India,Retail,2023-07-04
C00391,Suresh Menon,24.0,M,Jaipur,Rajasthan,West India,Retail,2021-04-09
C00392,Suresh Kumar,42.0,F,Raipur,Chhattisgarh,Central India,Retail,2024-01-24
C00393,Singh Solutions Pvt Ltd,,Company,Ahmedabad,Gujarat,West India,Corporate,2021-05-31
C00394,Priya Iyer,28.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2021-11-26
C00395,Transport Dept,,Company,Bhilai,Chhattisgarh,Central India,Government,2024-06-10
C00396,Neha Jain,45.0,M,Hyderabad,Telangana,South India,Retail,2021-04-20
C00397,Amit Nair,37.0,M,Gurugram,Haryana,North India,Retail,2021-07-16
C00398,Anjali Chopra,18.0,F,Ahmedabad,Gujarat,West India,Retail,2021-06-29
C00399,Anjali Nair,23.0,F,Amritsar,Punjab,North India,Retail,2021-08-25
C00400,Kavita Nair,52.0,F,Patna,Bihar,East India,Retail,2022-01-14
C00401,Amit Gupta,34.0,M,Chennai,Tamil Nadu,South India,Retail,2022-07-05
C00402,Pooja Iyer,52.0,F,Pune,Maharashtra,West India,Retail,2024-04-22
C00403,Pooja Chopra,52.0,F,Thiruvananthapuram,Kerala,South India,Retail,2024-03-18
C00404,Deepak Verma,51.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2021-09-04
C00405,Dept of Health,,Company,Chandigarh,Punjab,North India,Government,2021-09-16
C00406,Arjun Jain,58.0,M,Raipur,Chhattisgarh,Central India,Retail,2024-05-03
C00407,Nair Global Pvt Ltd,,Company,Kolkata,West Bengal,East India,Corporate,2024-02-14
C00408,Sunita Gupta,18.0,F,Mysuru,Karnataka,South India,Retail,2021-08-19
C00409,Aarti Shah,54.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2022-08-09
C00410,Singh Systems Pvt Ltd,,Company,Bengaluru,Karnataka,South India,Corporate,2023-08-27
C00411,Riya Das,39.0,M,Noida,Uttar Pradesh,North India,Retail,2021-04-11
C00412,Kumar Consulting Pvt Ltd,,Company,Gurugram,Haryana,North India,Corporate,2023-10-04
C00413,Priya Reddy,38.0,F,Bengaluru,Karnataka,South India,Retail,2023-05-04
C00414,Raj Verma,51.0,F,Dibrugarh,Assam,East India,Retail,2021-04-26
C00415,Karan Reddy,51.0,M,Panaji,Goa,West India,Retail,2021-12-22
C00416,Reddy Solutions Pvt Ltd,,Company,Noida,Uttar Pradesh,North India,Corporate,2023-01-09
C00417,Kavita Chopra,25.0,M,Bengaluru,Karnataka,South India,Retail,2022-05-11
C00418,Arjun Patel,40.0,F,Noida,Uttar Pradesh,North India,Retail,2021-12-01
C00419,Pooja Reddy,31.0,M,Hyderabad,Telangana,South India,Retail,2024-08-18
C00420,Vikram Verma,61.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2023-08-29
C00421,Suresh Shah,37.0,F,Gurugram,Haryana,North India,Retail,2023-05-18
C00422,Neha Sharma,57.0,F,Gurugram,Haryana,North India,Retail,2024-04-12
C00423,Neha Chopra,56.0,F,Jodhpur,Rajasthan,West India,Retail,2022-09-04
C00424,Vikram Joshi,34.0,F,Bhilai,Chhattisgarh,Central India,Retail,2022-01-21
C00425,Riya Yadav,61.0,M,Dibrugarh,Assam,East India,Retail,2021-02-22
C00426,Pooja Iyer,55.0,M,Bengaluru,Karnataka,South India,Retail,2022-12-04
C00427,Neha Chopra,28.0,M,Chennai,Tamil Nadu,South India,Retail,2022-08-25
C00428,Priya Rao,29.0,F,Kozhikode,Kerala,South India,Retail,2024-09-02
C00429,Anjali Menon,39.0,F,Jodhpur,Rajasthan,West India,Retail,2022-06-18
C00430,Patel Enterprises Pvt Ltd,,Company,Thiruvananthapuram,Kerala,South India,Corporate,2024-06-25
C00431,Singh Consulting Pvt Ltd,,Company,Bengaluru,Karnataka,South India,Corporate,2023-04-27
C00432,Menon Systems Pvt Ltd,,Company,Amritsar,Punjab,North India,Corporate,2024-03-12
C00433,Amit Sharma,58.0,M,Mumbai,Maharashtra,West India,Retail,2022-10-04
C00434,Vikram Bose,28.0,F,Amritsar,Punjab,North India,Retail,2021-06-30
C00435,Rahul Jain,20.0,M,Bengaluru,Karnataka,South India,Retail,2023-02-04
C00436,Kavita Yadav,58.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2022-04-09
C00437,Anjali Menon,22.0,M,Kochi,Kerala,South India,Retail,2022-09-03
C00438,Riya Shah,61.0,M,Chennai,Tamil Nadu,South India,Retail,2022-12-03
C00439,Rahul Joshi,32.0,M,Noida,Uttar Pradesh,North India,Retail,2022-03-09
C00440,Amit Singh,58.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2024-01-01
C00441,Suresh Kumar,25.0,F,Mumbai,Maharashtra,West India,Retail,2023-06-29
C00442,Sunita Kumar,61.0,M,Hyderabad,Telangana,South India,Retail,2022-09-09
C00443,Neha Yadav,44.0,M,Kozhikode,Kerala,South India,Retail,2023-11-14
C00444,Sunita Yadav,34.0,M,Amritsar,Punjab,North India,Retail,2023-01-04
C00445,Rahul Sharma,48.0,F,Hyderabad,Telangana,South India,Retail,2022-04-26
C00446,Arjun Rao,23.0,M,Guwahati,Assam,East India,Retail,2021-07-27
C00447,Anjali Shah,24.0,M,Raipur,Chhattisgarh,Central India,Retail,2021-03-22
C00448,Sharma Consulting Pvt Ltd,,Company,Visakhapatnam,Andhra Pradesh,South India,Corporate,2021-04-04
C00449,Kavita Jain,46.0,F,Jodhpur,Rajasthan,West India,Retail,2021-07-10
C00450,Sneha Kumar,42.0,F,Bengaluru,Karnataka,South India,Retail,2023-05-14
C00451,Deepak Verma,55.0,F,Ahmedabad,Gujarat,West India,Retail,2024-03-11
C00452,Riya Kumar,64.0,M,Pune,Maharashtra,West India,Retail,2023-09-17
C00453,Sharma Industries Pvt Ltd,,Company,Visakhapatnam,Andhra Pradesh,South India,Corporate,2022-10-06
C00454,Jain Global Pvt Ltd,,Company,Kozhikode,Kerala,South India,Corporate,2022-04-04
C00455,Kavita Nair,64.0,M,Mumbai,Maharashtra,West India,Retail,2023-09-14
C00456,Sneha Patel,28.0,F,Mumbai,Maharashtra,West India,Retail,2023-10-13
C00457,Suresh Nair,21.0,M,Madurai,Tamil Nadu,South India,Retail,2024-02-02
C00458,Patel Consulting Pvt Ltd,,Company,Kanpur,Uttar Pradesh,North India,Corporate,2023-07-07
C00459,Sunita Singh,19.0,M,Bengaluru,Karnataka,South India,Retail,2023-04-07
C00460,Aarti Reddy,57.0,F,New Delhi,Delhi,North India,Retail,2023-11-08
C00461,Ravi Iyer,21.0,M,Chennai,Tamil Nadu,South India,Retail,2023-07-20
C00462,Pooja Sharma,25.0,M,Chennai,Tamil Nadu,South India,Retail,2024-09-11
C00463,Sneha Chopra,41.0,M,Jodhpur,Rajasthan,West India,Retail,2021-04-04
C00464,Neha Nair,57.0,M,Panaji,Goa,West India,Retail,2022-01-20
C00465,Neha Menon,24.0,F,Surat,Gujarat,West India,Retail,2021-04-06
C00466,Amit Iyer,49.0,M,Kochi,Kerala,South India,Retail,2023-12-23
C00467,State Police,,Company,Margao,Goa,West India,Government,2021-12-29
C00468,Suresh Bose,56.0,F,Mumbai,Maharashtra,West India,Retail,2023-10-30
C00469,Yadav University,,Company,Bhubaneswar,Odisha,East India,Education,2022-12-04
C00470,Jain Industries Pvt Ltd,,Company,Faridabad,Haryana,North India,Corporate,2024-01-27
C00471,Kavita Gupta,57.0,F,Hyderabad,Telangana,South India,Retail,2024-11-07
C00472,Jain Public School,,Company,Ahmedabad,Gujarat,West India,Education,2024-11-22
C00473,Aarti Yadav,60.0,F,Thiruvananthapuram,Kerala,South India,Retail,2024-10-12
C00474,Nair Systems Pvt Ltd,,Company,Vijayawada,Andhra Pradesh,South India,Corporate,2021-02-21
C00475,Arjun Gupta,28.0,F,Faridabad,Haryana,North India,Retail,2024-10-31
C00476,Singh Solutions Pvt Ltd,,Company,Jaipur,Rajasthan,West India,Corporate,2024-01-14
C00477,Nair Systems Pvt Ltd,,Company,Chandigarh,Punjab,North India,Corporate,2024-02-24
C00478,Sunita Jain,21.0,F,Udaipur,Rajasthan,West India,Retail,2023-03-05
C00479,Rao College of Engg,,Company,Gurugram,Haryana,North India,Education,2023-06-27
C00480,Deepak Verma,64.0,M,Kochi,Kerala,South India,Retail,2022-08-26
C00481,Nair Public School,,Company,Chandigarh,Punjab,North India,Education,2021-09-02
C00482,Deepak Gupta,34.0,M,Hyderabad,Telangana,South India,Retail,2022-11-08
C00483,Aarti Shah,58.0,F,Kolkata,West Bengal,East India,Retail,2023-10-02
C00484,Sneha Bose,51.0,M,Vadodara,Gujarat,West India,Retail,2023-11-01
C00485,Kavita Yadav,31.0,F,Chennai,Tamil Nadu,South India,Retail,2022-11-10
C00486,Kavita Menon,59.0,M,Margao,Goa,West India,Retail,2021-08-23
C00487,Neha Nair,61.0,F,Vadodara,Gujarat,West India,Retail,2023-02-21
C00488,Amit Yadav,41.0,F,Nagpur,Maharashtra,West India,Retail,2023-09-24
C00489,Iyer Global Pvt Ltd,,Company,New Delhi,Delhi,North India,Corporate,2021-12-09
C00490,Aarti Bose,45.0,M,Chandigarh,Punjab,North India,Retail,2022-02-26
C00491,Priya Patel,63.0,F,Bhubaneswar,Odisha,East India,Retail,2021-03-19
C00492,Suresh Menon,32.0,F,Mumbai,Maharashtra,West India,Retail,2023-04-15
C00493,Priya Singh,25.0,M,Visakhapatnam,Andhra Pradesh,South India,Retail,2024-08-06
C00494,Priya Yadav,61.0,F,New Delhi,Delhi,North India,Retail,2024-05-27
C00495,Aarti Rao,19.0,F,Bengaluru,Karnataka,South India,Retail,2021-11-17
C00496,Kavita Sharma,58.0,M,Kochi,Kerala,South India,Retail,2022-09-03
C00497,Aarti Patel,54.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2024-01-06
C00498,Sneha Rao,59.0,M,Jaipur,Rajasthan,West India,Retail,2021-11-26
C00499,Deepak Iyer,54.0,M,Visakhapatnam,Andhra Pradesh,South India,Retail,2024-01-30
C00500,Kavita Gupta,64.0,F,Jaipur,Rajasthan,West India,Retail,2022-11-09
C00501,Deepak Jain,30.0,F,Gurugram,Haryana,North India,Retail,2023-09-23
C00502,Sunita Verma,54.0,F,Kochi,Kerala,South India,Retail,2022-10-10
C00503,Kavita Gupta,59.0,F,Chandigarh,Punjab,North India,Retail,2022-07-21
C00504,Aarti Kumar,40.0,F,Bengaluru,Karnataka,South India,Retail,2023-09-25
C00505,Priya Patel,26.0,M,Udaipur,Rajasthan,West India,Retail,2022-06-24
C00506,Nair Consulting Pvt Ltd,,Company,Pune,Maharashtra,West India,Corporate,2024-03-31
C00507,Vikram Shah,52.0,F,Gaya,Bihar,East India,Retail,2024-09-01
C00508,Kavita Joshi,50.0,M,Patna,Bihar,East India,Retail,2023-03-24
C00509,Sneha Gupta,26.0,F,Chandigarh,Punjab,North India,Retail,2021-11-23
C00510,Arjun Shah,49.0,M,Chennai,Tamil Nadu,South India,Retail,2021-05-09
C00511,Ravi Kumar,47.0,M,Jodhpur,Rajasthan,West India,Retail,2021-03-23
C00512,Suresh Shah,34.0,M,Coimbatore,Tamil Nadu,South India,Retail,2023-02-11
C00513,Suresh Shah,42.0,M,Kolkata,West Bengal,East India,Retail,2023-11-24
C00514,Joshi Systems Pvt Ltd,,Company,Mysuru,Karnataka,South India,Corporate,2021-01-14
C00515,Neha Rao,29.0,M,Gurugram,Haryana,North India,Retail,2023-01-12
C00516,Sneha Bose,48.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2022-03-08
C00517,Vikram Singh,50.0,M,Ludhiana,Punjab,North India,Retail,2024-03-18
C00518,Anjali Patel,54.0,M,Dibrugarh,Assam,East India,Retail,2024-09-17
C00519,Vikram Verma,28.0,M,Margao,Goa,West India,Retail,2023-04-22
C00520,Priya Rao,39.0,F,Hyderabad,Telangana,South India,Retail,2024-05-06
C00521,Neha Verma,50.0,F,New Delhi,Delhi,North India,Retail,2021-11-03
C00522,Riya Gupta,52.0,M,Pune,Maharashtra,West India,Retail,2021-07-10
C00523,Bose Global Pvt Ltd,,Company,Vijayawada,Andhra Pradesh,South India,Corporate,2024-10-21
C00524,Neha Bose,48.0,F,Guwahati,Assam,East India,Retail,2022-12-19
C00525,Aarti Bose,23.0,F,Warangal,Telangana,South India,Retail,2024-05-10
C00526,Karan Jain,25.0,M,New Delhi,Delhi,North India,Retail,2023-02-08
C00527,Sunita Shah,34.0,F,Lucknow,Uttar Pradesh,North India,Retail,2024-01-03
C00528,Kavita Iyer,44.0,F,Bhilai,Chhattisgarh,Central India,Retail,2022-01-02
C00529,Neha Rao,63.0,F,Chennai,Tamil Nadu,South India,Retail,2021-10-10
C00530,Aarti Singh,50.0,F,Ahmedabad,Gujarat,West India,Retail,2022-11-25
C00531,Sunita Patel,27.0,F,Gwalior,Madhya Pradesh,Central India,Retail,2024-05-14
C00532,Raj Yadav,64.0,F,New Delhi,Delhi,North India,Retail,2023-04-01
C00533,Raj Yadav,46.0,M,Hyderabad,Telangana,South India,Retail,2022-02-18
C00534,Pooja Sharma,61.0,M,Ahmedabad,Gujarat,West India,Retail,2023-01-07
C00535,Nair University,,Company,Faridabad,Haryana,North India,Education,2022-12-25
C00536,Kavita Shah,53.0,F,Vijayawada,Andhra Pradesh,South India,Retail,2024-02-20
C00537,Nair Academy,,Company,Kozhikode,Kerala,South India,Education,2023-07-21
C00538,Neha Joshi,50.0,F,New Delhi,Delhi,North India,Retail,2022-11-28
C00539,Chopra International School,,Company,Gaya,Bihar,East India,Education,2023-02-12
C00540,Neha Das,55.0,M,Bhilai,Chhattisgarh,Central India,Retail,2023-09-15
C00541,Kavita Joshi,32.0,F,Ahmedabad,Gujarat,West India,Retail,2023-04-25
C00542,Ravi Patel,23.0,F,Jaipur,Rajasthan,West India,Retail,2024-10-11
C00543,Karan Chopra,54.0,F,Gurugram,Haryana,North India,Retail,2022-01-10
C00544,Pooja Shah,31.0,M,Chandigarh,Punjab,North India,Retail,2022-02-20
C00545,Rahul Iyer,60.0,F,New Delhi,Delhi,North India,Retail,2024-06-11
C00546,Das University,,Company,Jodhpur,Rajasthan,West India,Education,2023-10-06
C00547,Raj Bose,54.0,M,Jodhpur,Rajasthan,West India,Retail,2021-04-21
C00548,Neha Joshi,61.0,M,Thiruvananthapuram,Kerala,South India,Retail,2023-07-26
C00549,Kavita Das,42.0,M,Pune,Maharashtra,West India,Retail,2022-10-29
C00550,Sneha Chopra,57.0,F,Chennai,Tamil Nadu,South India,Retail,2023-01-20
C00551,Sneha Gupta,43.0,F,Chennai,Tamil Nadu,South India,Retail,2023-07-13
C00552,Iyer University,,Company,Pune,Maharashtra,West India,Education,2022-04-28
C00553,Verma Enterprises Pvt Ltd,,Company,Amritsar,Punjab,North India,Corporate,2021-01-20
C00554,Amit Nair,37.0,F,Bhilai,Chhattisgarh,Central India,Retail,2024-02-26
C00555,Ravi Das,48.0,M,Chandigarh,Punjab,North India,Retail,2023-07-11
C00556,Karan Iyer,44.0,M,Chennai,Tamil Nadu,South India,Retail,2022-12-21
C00557,Priya Nair,50.0,F,Jaipur,Rajasthan,West India,Retail,2023-07-05
C00558,Suresh Patel,58.0,F,Hyderabad,Telangana,South India,Retail,2023-05-14
C00559,Suresh Das,36.0,F,Chennai,Tamil Nadu,South India,Retail,2024-05-24
C00560,Menon Enterprises Pvt Ltd,,Company,Udaipur,Rajasthan,West India,Corporate,2023-12-03
C00561,Priya Reddy,60.0,F,Cuttack,Odisha,East India,Retail,2024-12-06
C00562,Suresh Joshi,48.0,M,New Delhi,Delhi,North India,Retail,2021-02-23
C00563,Pooja Rao,23.0,F,Gurugram,Haryana,North India,Retail,2022-09-26
C00564,Kavita Jain,28.0,M,Hyderabad,Telangana,South India,Retail,2021-03-13
C00565,Menon Systems Pvt Ltd,,Company,Kozhikode,Kerala,South India,Corporate,2024-01-29
C00566,Bose Academy,,Company,Ahmedabad,Gujarat,West India,Education,2023-07-25
C00567,Anjali Shah,32.0,M,Chennai,Tamil Nadu,South India,Retail,2023-06-24
C00568,Riya Iyer,26.0,F,New Delhi,Delhi,North India,Retail,2022-08-11
C00569,Pooja Sharma,45.0,F,Guwahati,Assam,East India,Retail,2024-05-07
C00570,Pooja Das,28.0,F,Noida,Uttar Pradesh,North India,Retail,2023-02-14
C00571,Karan Patel,65.0,F,Jaipur,Rajasthan,West India,Retail,2023-04-26
C00572,Ravi Sharma,35.0,F,Bengaluru,Karnataka,South India,Retail,2022-01-20
C00573,Vikram Menon,24.0,F,Indore,Madhya Pradesh,Central India,Retail,2022-07-06
C00574,Anjali Chopra,31.0,F,Ludhiana,Punjab,North India,Retail,2023-05-11
C00575,Singh College of Engg,,Company,Visakhapatnam,Andhra Pradesh,South India,Education,2021-10-27
C00576,Neha Rao,34.0,F,Noida,Uttar Pradesh,North India,Retail,2021-01-26
C00577,Neha Joshi,20.0,M,Gwalior,Madhya Pradesh,Central India,Retail,2023-08-02
C00578,Amit Iyer,37.0,F,Lucknow,Uttar Pradesh,North India,Retail,2021-11-21
C00579,Pooja Bose,21.0,M,Chennai,Tamil Nadu,South India,Retail,2021-08-20
C00580,Amit Chopra,43.0,M,Gurugram,Haryana,North India,Retail,2021-01-19
C00581,Ravi Singh,49.0,M,New Delhi,Delhi,North India,Retail,2024-11-05
C00582,Kavita Menon,32.0,F,Mumbai,Maharashtra,West India,Retail,2024-02-18
C00583,Riya Menon,26.0,F,Noida,Uttar Pradesh,North India,Retail,2021-03-22
C00584,Deepak Das,29.0,F,Bengaluru,Karnataka,South India,Retail,2022-10-25
