Customer Unique ID,Customer Name,Product Name,Category,Serial No,Expiry Date,Original Stock Purchase Date,Purchase Date,MRP (INR),Price Paid (INR),Discount (%),Supplier Company,Supplier Email,Payment Method,Warranty Period (months),Product Condition,Shipping Address,Customer Email,Contact Number,Order Status,Return Eligibility,Notes
CUST00094,Rahul Sharma,Britannia Marie Gold 250g,Grocery,BRIT425556,2025-06-22,2024-06-27,2024-07-10,41,35.18,14.2,Britannia Industries,care@britindia.com,Debit Card,0,New,"722 Example Rd, Chennai, TN",rahul.sharma@email.com,7407274868,Cancelled,No,Store in cool dry place
CUST00095,Shweta Pandit,Syska LED Bulb 12W,Electronics,SYSK345438,2027-08-03,2024-08-18,2024-09-03,181,154.57,14.6,Syska LED,support@syska.co.in,Credit Card,12,New,"915 Example Rd, Guwahati, AS",shweta.pandit@email.com,7008866761,Delivered,Yes,Handle with care
CUST00096,Shweta Pandit,Dabur Honey 500g,Grocery,DABU274797,2026-08-16,2024-08-26,2024-09-25,195,182.72,6.3,Dabur India Ltd.,order@dabur.com,Wallet,0,New,"556 Example Rd, Mumbai, MH",shweta.pandit@email.com,7746577326,Shipped,No,Store in cool dry place
CUST00097,Manish Jain,Himalaya Neem Face Wash 150ml,Personal Care,HIMA167626,2026-06-10,2024-12-17,2025-01-18,143,119.83,16.2,Himalaya Wellness,info@himalayawellness.com,Credit Card,0,New,"917 Example Rd, Indore, MP",manish.jain@email.com,8272989506,Processing,No,For external use only
CUST00098,Meena Kumari,Sunfeast Marie Light 200g,Grocery,SUNF686128,2025-08-26,2024-08-31,2024-09-01,34,28.97,14.8,ITC Ltd.,care@itc.in,Cash,0,New,"966 Example Rd, Ahmedabad, GJ",meena.kumari@email.com,7317080191,Processing,No,Store in cool dry place
CUST00099,Amitabh Das,Fogg Body Spray 120ml,Personal Care,FOGG115323,2026-10-09,2024-10-19,2024-11-22,238,188.5,20.8,Vini Cosmetics,support@foggspray.com,Credit Card,0,New,"12 Example Rd, Jaipur, RJ",amitabh.das@email.com,8264170686,Shipped,No,For external use only
CUST00100,Rohit Mehra,Sunfeast Marie Light 200g,Grocery,SUNF141055,2026-02-23,2025-02-28,2025-04-14,33,27.95,15.3,ITC Ltd.,care@itc.in,Cash,0,New,"226 Example Rd, Vadodara, GJ",rohit.mehra@email.com,9582943032,Delivered,Yes,Store in cool dry place
CUST00101,Meena Kumari,Himalaya Neem Face Wash 150ml,Personal Care,HIMA693354,2026-07-28,2025-02-03,2025-03-05,155,120.9,22.0,Himalaya Wellness,info@himalayawellness.com,Wallet,0,New,"450 Example Rd, Jaipur, RJ",meena.kumari@email.com,9954512255,Shipped,No,For external use only
CUST00102,Arjun Gupta,Britannia Marie Gold 250g,Grocery,BRIT739654,2026-03-19,2025-03-24,2025-05-12,37,34.34,7.2,Britannia Industries,care@britindia.com,Cash,0,New,"521 Example Rd, Noida, UP",arjun.gupta@email.com,9377275868,Cancelled,No,Store in cool dry place
CUST00103,Rani Sen,Crompton Ceiling Fan,Home Appliances,CROM671400,,2024-10-31,2024-11-30,2234,2057.51,7.9,Crompton Greaves,support@crompton.co.in,Debit Card,24,New,"575 Example Rd, Ahmedabad, GJ",rani.sen@email.com,7025750402,Delivered,Yes,N/A
CUST00104,Rohit Mehra,Dabur Honey 500g,Grocery,DABU277822,2027-02-17,2025-02-27,2025-03-10,213,192.55,9.6,Dabur India Ltd.,order@dabur.com,Credit Card,0,New,"381 Example Rd, Bangalore, KA",rohit.mehra@email.com,8856741497,Cancelled,No,Store in cool dry place
CUST00105,Nidhi Chawla,Britannia Marie Gold 250g,Grocery,BRIT467176,2025-06-25,2024-06-30,2024-07-19,39,31.82,18.4,Britannia Industries,care@britindia.com,Credit Card,0,New,"417 Example Rd, Kanpur, UP",nidhi.chawla@email.com,8988133219,Processing,No,Store in cool dry place
CUST00106,Rani Sen,Tata Salt 1kg,Grocery,TATA140054,2025-06-14,2024-06-19,2024-06-23,21,18.38,12.5,Tata Chemicals Ltd.,customercare@tatachemicals.com,Net Banking,0,New,"799 Example Rd, Hyderabad, TS",rani.sen@email.com,8946878142,Shipped,No,Store in cool dry place
CUST00107,Rohit Mehra,Prestige Pressure Cooker 5L,Home Appliances,PRES313540,,2024-06-25,2024-07-25,2135,1998.36,6.4,TTK Prestige Ltd.,support@ttkprestige.com,Wallet,60,New,"78 Example Rd, Kochi, KL",rohit.mehra@email.com,9722598282,Processing,No,N/A
CUST00108,Shweta Pandit,Patanjali Ghee 1L,Grocery,PATA794394,2026-03-18,2025-03-23,2025-04-18,584,494.06,15.4,Patanjali Ayurved,support@patanjaliayurved.org,Credit Card,0,New,"608 Example Rd, Jaipur, RJ",shweta.pandit@email.com,8290770661,Shipped,No,Store in cool dry place
CUST00109,Rani Sen,Crompton Ceiling Fan,Home Appliances,CROM493344,,2025-03-19,2025-04-15,2180,1635.0,25.0,Crompton Greaves,support@crompton.co.in,Credit Card,24,New,"995 Example Rd, Kanpur, UP",rani.sen@email.com,8257227781,Delivered,Yes,N/A
CUST00110,Gaurav Mishra,Patanjali Ghee 1L,Grocery,PATA890528,2025-08-03,2024-08-08,2024-08-25,522,467.71,10.4,Patanjali Ayurved,support@patanjaliayurved.org,Cash,0,New,"820 Example Rd, Lucknow, UP",gaurav.mishra@email.com,7753575005,Delivered,Yes,Store in cool dry place
CUST00111,Priyanka Verma,Philips Trimmer QT4001,Electronics,PHIL388432,,2025-02-21,2025-04-06,1613,1424.28,11.7,Philips India Ltd.,contact@philips.co.in,Wallet,24,New,"801 Example Rd, Jaipur, RJ",priyanka.verma@email.com,9010829043,Delivered,Yes,Handle with care
CUST00112,Rani Sen,Britannia Marie Gold 250g,Grocery,BRIT879508,2026-04-21,2025-04-26,2025-05-05,37,29.45,20.4,Britannia Industries,care@britindia.com,Cash,0,New,"541 Example Rd, Delhi, DL",rani.sen@email.com,8959565303,Cancelled,No,Store in cool dry place
CUST00113,Nidhi Chawla,Tanishq Gold Ring,Jewellery,TANI120814,,2025-01-26,2025-02-04,25111,20365.02,18.9,Titan Company Ltd.,orders@titan.co.in,Wallet,12,New,"351 Example Rd, Nagpur, MH",nidhi.chawla@email.com,9992556811,Delivered,Yes,N/A
CUST00114,Sunita Iyer,Colgate Toothpaste 200g,Personal Care,COLG905301,2026-06-26,2024-07-06,2024-08-20,81,70.39,13.1,Colgate-Palmolive India,care@colpal.com,UPI,0,New,"729 Example Rd, Kochi, KL",sunita.iyer@email.com,8911204145,Processing,No,For external use only
CUST00115,Harshita Sinha,Colgate Toothpaste 200g,Personal Care,COLG233361,2027-05-08,2025-05-18,2025-05-26,85,75.39,11.3,Colgate-Palmolive India,care@colpal.com,Credit Card,0,New,"467 Example Rd, Noida, UP",harshita.sinha@email.com,8460069035,Shipped,No,For external use only
CUST00116,Kavita Nair,Parachute Coconut Oil 500ml,Personal Care,PARA175365,2027-02-06,2025-02-16,2025-02-25,87,69.86,19.7,Marico Ltd.,marico@support.com,Wallet,0,New,"161 Example Rd, Pune, MH",kavita.nair@email.com,8334702302,Processing,No,For external use only
CUST00117,Rajeev Bansal,Amul Gold Milk 1L,Grocery,AMUL371388,2024-11-29,2024-08-31,2024-09-21,76,57.46,24.4,Amul,contact@amul.coop,Debit Card,0,New,"823 Example Rd, Chennai, TN",rajeev.bansal@email.com,7987744735,Delivered,Yes,Store in cool dry place
CUST00118,Vikram Patel,Britannia Marie Gold 250g,Grocery,BRIT229907,2026-04-20,2025-04-25,2025-05-14,43,39.39,8.4,Britannia Industries,care@britindia.com,Net Banking,0,New,"761 Example Rd, Pune, MH",vikram.patel@email.com,8768395140,Processing,No,Store in cool dry place
CUST00119,Gaurav Mishra,Dettol Handwash 200ml,Personal Care,DETT293686,2026-10-14,2024-10-24,2024-11-08,58,45.88,20.9,Reckitt Benckiser,contact@reckitt.com,Debit Card,0,New,"572 Example Rd, Noida, UP",gaurav.mishra@email.com,8390260868,Cancelled,No,For external use only
CUST00120,Amitabh Das,Mi Smart Band 5,Electronics,MI S489803,,2025-04-13,2025-05-31,2050,1799.9,12.2,Xiaomi India,service.in@xiaomi.com,Wallet,12,New,"482 Example Rd, Kochi, KL",amitabh.das@email.com,9394940860,Processing,No,Handle with care
CUST00121,Rani Sen,Tanishq Gold Ring,Jewellery,TANI289143,,2024-10-22,2024-11-02,25197,20459.96,18.8,Titan Company Ltd.,orders@titan.co.in,Credit Card,12,New,"635 Example Rd, Nagpur, MH",rani.sen@email.com,9531816666,Delivered,Yes,N/A
CUST00122,Shweta Pandit,Amul Gold Milk 1L,Grocery,AMUL805313,2025-01-19,2024-10-21,2024-11-10,71,60.28,15.1,Amul,contact@amul.coop,Cash,0,New,"284 Example Rd, Vadodara, GJ",shweta.pandit@email.com,9659458929,Shipped,No,Store in cool dry place
CUST00123,Rajeev Bansal,Mi Smart Band 5,Electronics,MI S978455,,2024-10-23,2024-12-07,2432,2281.22,6.2,Xiaomi India,service.in@xiaomi.com,Credit Card,12,New,"172 Example Rd, Mumbai, MH",rajeev.bansal@email.com,7302284771,Shipped,No,Handle with care
CUST00124,Gaurav Mishra,Dettol Handwash 200ml,Personal Care,DETT719091,2026-06-15,2024-06-25,2024-07-11,60,53.82,10.3,Reckitt Benckiser,contact@reckitt.com,UPI,0,New,"427 Example Rd, Bhopal, MP",gaurav.mishra@email.com,8237985268,Delivered,Yes,For external use only
CUST00125,Rajeev Bansal,Crompton Ceiling Fan,Home Appliances,CROM593852,,2024-11-12,2024-12-31,1834,1597.41,12.9,Crompton Greaves,support@crompton.co.in,Wallet,24,New,"394 Example Rd, Delhi, DL",rajeev.bansal@email.com,9017257043,Delivered,Yes,N/A
CUST00126,Kavita Nair,Britannia Marie Gold 250g,Grocery,BRIT163796,2025-10-30,2024-11-04,2024-12-15,44,40.0,9.1,Britannia Industries,care@britindia.com,UPI,0,New,"221 Example Rd, Bhopal, MP",kavita.nair@email.com,7924562259,Cancelled,No,Store in cool dry place
CUST00127,Rajeev Bansal,Colgate Toothpaste 200g,Personal Care,COLG977635,2027-04-23,2025-05-03,2025-05-07,101,91.3,9.6,Colgate-Palmolive India,care@colpal.com,Credit Card,0,New,"867 Example Rd, Kochi, KL",rajeev.bansal@email.com,9475768308,Shipped,No,For external use only
CUST00128,Rani Sen,Dabur Honey 500g,Grocery,DABU958600,2026-08-28,2024-09-07,2024-09-10,196,163.07,16.8,Dabur India Ltd.,order@dabur.com,Credit Card,0,New,"420 Example Rd, Bhopal, MP",rani.sen@email.com,7367202853,Delivered,Yes,Store in cool dry place
CUST00129,Sneha Reddy,Patanjali Ghee 1L,Grocery,PATA885044,2026-05-04,2025-05-09,2025-06-26,578,506.33,12.4,Patanjali Ayurved,support@patanjaliayurved.org,Debit Card,0,New,"742 Example Rd, Jaipur, RJ",sneha.reddy@email.com,9403214418,Shipped,No,Store in cool dry place
CUST00130,Sunita Iyer,Tanishq Gold Ring,Jewellery,TANI651673,,2025-02-02,2025-02-25,24115,18640.9,22.7,Titan Company Ltd.,orders@titan.co.in,UPI,12,New,"981 Example Rd, Noida, UP",sunita.iyer@email.com,9328475388,Cancelled,No,N/A
CUST00131,Deepak Joshi,Patanjali Ghee 1L,Grocery,PATA764546,2026-04-02,2025-04-07,2025-05-09,483,362.25,25.0,Patanjali Ayurved,support@patanjaliayurved.org,Cash,0,New,"287 Example Rd, Nagpur, MH",deepak.joshi@email.com,9658997709,Processing,No,Store in cool dry place
CUST00132,Harshita Sinha,Crompton Ceiling Fan,Home Appliances,CROM553979,,2024-12-28,2025-01-25,1834,1679.94,8.4,Crompton Greaves,support@crompton.co.in,Debit Card,24,New,"619 Example Rd, Lucknow, UP",harshita.sinha@email.com,8777046451,Delivered,Yes,N/A
CUST00133,Sunita Iyer,Parachute Coconut Oil 500ml,Personal Care,PARA416453,2026-09-18,2024-09-28,2024-10-20,100,78.2,21.8,Marico Ltd.,marico@support.com,Wallet,0,New,"895 Example Rd, Delhi, DL",sunita.iyer@email.com,8420901544,Cancelled,No,For external use only
CUST00134,Amitabh Das,Fogg Body Spray 120ml,Personal Care,FOGG566539,2026-10-07,2024-10-17,2024-11-14,248,229.4,7.5,Vini Cosmetics,support@foggspray.com,Net Banking,0,New,"66 Example Rd, Kolkata, WB",amitabh.das@email.com,9221692233,Cancelled,No,For external use only
CUST00135,Vikram Patel,Godrej Expert Hair Colour,Personal Care,GODR281222,2025-12-24,2024-12-29,2025-02-17,33,30.36,8.0,Godrej Consumer Products Ltd.,info@godrejcp.com,Credit Card,0,New,"444 Example Rd, Delhi, DL",vikram.patel@email.com,9522988230,Shipped,No,For external use only
CUST00136,Rani Sen,Britannia Marie Gold 250g,Grocery,BRIT141032,2026-03-12,2025-03-17,2025-05-01,40,32.96,17.6,Britannia Industries,care@britindia.com,Net Banking,0,New,"932 Example Rd, Bhopal, MP",rani.sen@email.com,9278181450,Delivered,Yes,Store in cool dry place
CUST00137,Rani Sen,Mi Smart Band 5,Electronics,MI S599873,,2025-04-25,2025-04-27,2316,2167.78,6.4,Xiaomi India,service.in@xiaomi.com,Net Banking,12,New,"832 Example Rd, Guwahati, AS",rani.sen@email.com,9787467037,Cancelled,No,Handle with care
CUST00138,Gaurav Mishra,Sunfeast Marie Light 200g,Grocery,SUNF485907,2026-05-18,2025-05-23,2025-07-03,25,20.22,19.1,ITC Ltd.,care@itc.in,Debit Card,0,New,"958 Example Rd, Jaipur, RJ",gaurav.mishra@email.com,7497750491,Shipped,No,Store in cool dry place
CUST00139,Shweta Pandit,Prestige Pressure Cooker 5L,Home Appliances,PRES336186,,2024-09-04,2024-10-07,2017,1829.42,9.3,TTK Prestige Ltd.,support@ttkprestige.com,Cash,60,New,"465 Example Rd, Pune, MH",shweta.pandit@email.com,7672196347,Processing,No,N/A
CUST00140,Meena Kumari,Tata Salt 1kg,Grocery,TATA167450,2025-11-24,2024-11-29,2024-12-19,24,21.17,11.8,Tata Chemicals Ltd.,customercare@tatachemicals.com,Cash,0,New,"519 Example Rd, Kochi, KL",meena.kumari@email.com,7228639547,Cancelled,No,Store in cool dry place
CUST00141,Rohit Mehra,Samsung Galaxy M32,Electronics,SAMS740128,,2024-12-14,2025-01-28,16723,15368.44,8.1,Samsung India,support@samsung.com,Cash,24,New,"631 Example Rd, Kolkata, WB",rohit.mehra@email.com,8868213207,Delivered,Yes,Handle with care
CUST00142,Nidhi Chawla,Fogg Body Spray 120ml,Personal Care,FOGG999912,2026-07-12,2024-07-22,2024-08-07,234,184.39,21.2,Vini Cosmetics,support@foggspray.com,Net Banking,0,New,"223 Example Rd, Jaipur, RJ",nidhi.chawla@email.com,8173374586,Processing,No,For external use only
CUST00143,Rani Sen,Prestige Pressure Cooker 5L,Home Appliances,PRES749896,,2024-09-22,2024-10-27,2293,2038.48,11.1,TTK Prestige Ltd.,support@ttkprestige.com,Cash,60,New,"818 Example Rd, Jaipur, RJ",rani.sen@email.com,9646059241,Processing,No,N/A
CUST00144,Deepak Joshi,Tanishq Gold Ring,Jewellery,TANI572063,,2025-03-30,2025-04-09,24999,19199.23,23.2,Titan Company Ltd.,orders@titan.co.in,Net Banking,12,New,"541 Example Rd, Hyderabad, TS",deepak.joshi@email.com,9238145304,Delivered,Yes,N/A
CUST00145,Priyanka Verma,Tanishq Gold Ring,Jewellery,TANI764815,,2025-03-20,2025-04-12,26695,24772.96,7.2,Titan Company Ltd.,orders@titan.co.in,Cash,12,New,"312 Example Rd, Guwahati, AS",priyanka.verma@email.com,8863334749,Cancelled,No,N/A
CUST00146,Nidhi Chawla,Himalaya Neem Face Wash 150ml,Personal Care,HIMA856761,2026-02-23,2024-09-01,2024-09-23,190,176.7,7.0,Himalaya Wellness,info@himalayawellness.com,UPI,0,New,"388 Example Rd, Guwahati, AS",nidhi.chawla@email.com,8782517689,Delivered,Yes,For external use only
CUST00147,Arjun Gupta,Bajaj LED Bulb 9W,Electronics,BAJA477248,2028-01-17,2025-02-01,2025-03-05,102,93.53,8.3,Bajaj Electricals Ltd.,sales@bajajelectricals.com,Credit Card,12,New,"747 Example Rd, Hyderabad, TS",arjun.gupta@email.com,7803277985,Cancelled,No,Handle with care
CUST00148,Nidhi Chawla,Syska LED Bulb 12W,Electronics,SYSK420186,2028-01-25,2025-02-09,2025-03-14,163,145.88,10.5,Syska LED,support@syska.co.in,Cash,12,New,"716 Example Rd, Kolkata, WB",nidhi.chawla@email.com,8023440401,Delivered,Yes,Handle with care
CUST00149,Harshita Sinha,Patanjali Ghee 1L,Grocery,PATA219837,2026-03-16,2025-03-21,2025-05-01,488,424.56,13.0,Patanjali Ayurved,support@patanjaliayurved.org,UPI,0,New,"958 Example Rd, Lucknow, UP",harshita.sinha@email.com,7946309295,Shipped,No,Store in cool dry place
CUST00150,Arjun Gupta,Tata Salt 1kg,Grocery,TATA789585,2025-11-19,2024-11-24,2024-12-21,28,22.51,19.6,Tata Chemicals Ltd.,customercare@tatachemicals.com,UPI,0,New,"186 Example Rd, Vadodara, GJ",arjun.gupta@email.com,8417696334,Shipped,No,Store in cool dry place
CUST00151,Vikram Patel,Patanjali Ghee 1L,Grocery,PATA235297,2025-07-24,2024-07-29,2024-09-17,608,518.02,14.8,Patanjali Ayurved,support@patanjaliayurved.org,Debit Card,0,New,"705 Example Rd, Indore, MP",vikram.patel@email.com,8482998164,Processing,No,Store in cool dry place
CUST00152,Arjun Gupta,Amul Gold Milk 1L,Grocery,AMUL940922,2024-12-10,2024-09-11,2024-09-29,66,53.53,18.9,Amul,contact@amul.coop,UPI,0,New,"821 Example Rd, Jaipur, RJ",arjun.gupta@email.com,8777722032,Cancelled,No,Store in cool dry place
CUST00153,Manish Jain,Crompton Ceiling Fan,Home Appliances,CROM957243,,2025-04-07,2025-04-27,1956,1697.81,13.2,Crompton Greaves,support@crompton.co.in,Cash,24,New,"901 Example Rd, Bhopal, MP",manish.jain@email.com,9474441653,Cancelled,No,N/A
CUST00154,Gaurav Mishra,Tanishq Gold Ring,Jewellery,TANI661859,,2024-09-03,2024-09-29,26059,23453.1,10.0,Titan Company Ltd.,orders@titan.co.in,Credit Card,12,New,"30 Example Rd, Surat, GJ",gaurav.mishra@email.com,9244418630,Cancelled,No,N/A
CUST00155,Kavita Nair,Britannia Marie Gold 250g,Grocery,BRIT886496,2026-01-08,2025-01-13,2025-01-24,45,38.88,13.6,Britannia Industries,care@britindia.com,Credit Card,0,New,"480 Example Rd, Patna, BR",kavita.nair@email.com,9362802688,Cancelled,No,Store in cool dry place
CUST00156,Deepak Joshi,Dabur Honey 500g,Grocery,DABU933938,2026-11-19,2024-11-29,2025-01-09,190,157.32,17.2,Dabur India Ltd.,order@dabur.com,Debit Card,0,New,"434 Example Rd, Kolkata, WB",deepak.joshi@email.com,8370952659,Processing,No,Store in cool dry place
CUST00157,Sunita Iyer,Mi Smart Band 5,Electronics,MI S258328,,2025-02-21,2025-04-02,2322,2048.0,11.8,Xiaomi India,service.in@xiaomi.com,UPI,12,New,"494 Example Rd, Hyderabad, TS",sunita.iyer@email.com,8404626897,Shipped,No,Handle with care
CUST00158,Nidhi Chawla,Mi Smart Band 5,Electronics,MI S276527,,2024-09-14,2024-09-17,2037,1855.71,8.9,Xiaomi India,service.in@xiaomi.com,Wallet,12,New,"882 Example Rd, Vadodara, GJ",nidhi.chawla@email.com,7251152165,Shipped,No,Handle with care
CUST00159,Sneha Reddy,Bajaj LED Bulb 9W,Electronics,BAJA986934,2027-07-08,2024-07-23,2024-09-10,139,130.38,6.2,Bajaj Electricals Ltd.,sales@bajajelectricals.com,Debit Card,12,New,"696 Example Rd, Chennai, TN",sneha.reddy@email.com,7903605391,Cancelled,No,Handle with care
CUST00160,Amitabh Das,Patanjali Ghee 1L,Grocery,PATA319187,2026-04-13,2025-04-18,2025-06-01,506,430.1,15.0,Patanjali Ayurved,support@patanjaliayurved.org,Cash,0,New,"181 Example Rd, Lucknow, UP",amitabh.das@email.com,7710088865,Delivered,Yes,Store in cool dry place
CUST00161,Rohit Mehra,Mi Smart Band 5,Electronics,MI S525765,,2024-09-21,2024-10-25,2118,1711.34,19.2,Xiaomi India,service.in@xiaomi.com,Cash,12,New,"841 Example Rd, Vadodara, GJ",rohit.mehra@email.com,7391781368,Delivered,Yes,Handle with care
CUST00162,Rohit Mehra,Patanjali Ghee 1L,Grocery,PATA238978,2026-02-20,2025-02-25,2025-03-14,577,520.45,9.8,Patanjali Ayurved,support@patanjaliayurved.org,Debit Card,0,New,"89 Example Rd, Chennai, TN",rohit.mehra@email.com,9388004756,Shipped,No,Store in cool dry place
CUST00163,Rajeev Bansal,Tata Salt 1kg,Grocery,TATA829415,2025-11-29,2024-12-04,2024-12-19,25,23.67,5.3,Tata Chemicals Ltd.,customercare@tatachemicals.com,Cash,0,New,"996 Example Rd, Guwahati, AS",rajeev.bansal@email.com,8647128998,Cancelled,No,Store in cool dry place
CUST00164,Rani Sen,Sunfeast Marie Light 200g,Grocery,SUNF942645,2026-04-11,2025-04-16,2025-04-23,23,21.09,8.3,ITC Ltd.,care@itc.in,Wallet,0,New,"150 Example Rd, Bangalore, KA",rani.sen@email.com,7291721222,Processing,No,Store in cool dry place
CUST00165,Priyanka Verma,Crompton Ceiling Fan,Home Appliances,CROM423171,,2024-12-01,2024-12-22,1893,1529.54,19.2,Crompton Greaves,support@crompton.co.in,Debit Card,24,New,"405 Example Rd, Pune, MH",priyanka.verma@email.com,7170333817,Shipped,No,N/A
CUST00166,Nidhi Chawla,Himalaya Neem Face Wash 150ml,Personal Care,HIMA600885,2026-02-04,2024-08-13,2024-08-17,196,184.04,6.1,Himalaya Wellness,info@himalayawellness.com,Wallet,0,New,"960 Example Rd, Kanpur, UP",nidhi.chawla@email.com,7802799387,Delivered,Yes,For external use only
CUST00167,Rani Sen,Godrej Expert Hair Colour,Personal Care,GODR568597,2026-02-06,2025-02-11,2025-02-20,45,37.35,17.0,Godrej Consumer Products Ltd.,info@godrejcp.com,Cash,0,New,"852 Example Rd, Ahmedabad, GJ",rani.sen@email.com,8081540031,Cancelled,No,For external use only
CUST00168,Arjun Gupta,Patanjali Ghee 1L,Grocery,PATA837314,2025-12-02,2024-12-07,2025-01-06,568,434.52,23.5,Patanjali Ayurved,support@patanjaliayurved.org,Credit Card,0,New,"527 Example Rd, Delhi, DL",arjun.gupta@email.com,8868595539,Shipped,No,Store in cool dry place
CUST00169,Vikram Patel,Godrej Expert Hair Colour,Personal Care,GODR903864,2025-11-30,2024-12-05,2025-01-08,41,33.87,17.4,Godrej Consumer Products Ltd.,info@godrejcp.com,Wallet,0,New,"220 Example Rd, Guwahati, AS",vikram.patel@email.com,8477166908,Delivered,Yes,For external use only
CUST00170,Sneha Reddy,Tanishq Gold Ring,Jewellery,TANI314729,,2024-09-01,2024-09-15,25438,23835.41,6.3,Titan Company Ltd.,orders@titan.co.in,Net Banking,12,New,"819 Example Rd, Bhopal, MP",sneha.reddy@email.com,9196637212,Cancelled,No,N/A
CUST00171,Ananya Singh,Parachute Coconut Oil 500ml,Personal Care,PARA857907,2026-12-03,2024-12-13,2025-01-24,119,94.49,20.6,Marico Ltd.,marico@support.com,UPI,0,New,"302 Example Rd, Chennai, TN",ananya.singh@email.com,8315690701,Processing,No,For external use only
CUST00172,Meena Kumari,Sunfeast Marie Light 200g,Grocery,SUNF363104,2025-11-09,2024-11-14,2024-12-19,28,25.31,9.6,ITC Ltd.,care@itc.in,Cash,0,New,"881 Example Rd, Indore, MP",meena.kumari@email.com,9716410761,Cancelled,No,Store in cool dry place
